mode	domain	dim	var	trial_idx	n_tiles	oddball_idx	saved_avg	recomp_avg	len_saved	len_recomp	multiset_match	avg_match	audit_status
var_balanced	totems	3	1	17	6	5	11.0	11.0	5	5	1	1	ok
var_balanced	totems	3	1	18	6	3	15.6	15.6	5	5	1	1	ok
var_balanced	totems	3	1	19	6	6	24.0	24.0	5	5	1	1	ok
var_balanced	totems	3	1	20	6	3	11.0	11.0	5	5	1	1	ok
var_balanced	totems	3	1	21	6	6	15.6	15.6	5	5	1	1	ok
var_balanced	totems	3	1	22	6	1	11.0	11.0	5	5	1	1	ok
var_balanced	totems	3	1	23	6	1	16.2	16.2	5	5	1	1	ok
var_balanced	totems	3	1	24	6	3	11.0	11.0	5	5	1	1	ok
var_balanced	totems	3	1	25	6	4	24.0	24.0	5	5	1	1	ok
var_balanced	totems	3	1	26	6	4	11.0	11.0	5	5	1	1	ok
var_balanced	totems	3	1	27	6	1	24.0	24.0	5	5	1	1	ok
var_balanced	totems	3	1	28	6	3	16.2	16.2	5	5	1	1	ok
var_balanced	totems	3	1	29	6	6	11.0	11.0	5	5	1	1	ok
var_balanced	totems	3	1	30	6	4	5.2	5.2	5	5	1	1	ok
var_balanced	totems	3	1	31	6	3	4.4	4.4	5	5	1	1	ok
var_balanced	totems	3	1	32	6	2	11.0	11.0	5	5	1	1	ok
var_balanced	totems	3	1	33	6	1	17.4	17.4	5	5	1	1	ok
var_balanced	totems	3	1	34	6	4	16.2	16.2	5	5	1	1	ok
var_balanced	totems	3	1	35	6	6	5.2	5.2	5	5	1	1	ok
var_balanced	totems	3	1	36	6	3	3.2	3.2	5	5	1	1	ok
var_balanced	totems	3	1	37	6	4	4.4	4.4	5	5	1	1	ok
var_balanced	totems	3	1	38	6	3	11.0	11.0	5	5	1	1	ok
var_balanced	totems	3	1	39	6	5	16.2	16.2	5	5	1	1	ok
var_balanced	totems	3	1	40	6	3	10.4	10.4	5	5	1	1	ok
var_balanced	totems	3	2	0	6	2	12.2	12.2	5	5	1	1	ok
var_balanced	totems	3	2	1	6	3	14.2	14.2	5	5	1	1	ok
var_balanced	totems	3	2	2	6	4	5.6	5.6	5	5	1	1	ok
var_balanced	totems	3	2	3	6	4	20.0	20.0	5	5	1	1	ok
var_balanced	totems	3	2	4	6	4	25.2	25.2	5	5	1	1	ok
var_balanced	totems	3	2	5	6	2	12.2	12.2	5	5	1	1	ok
var_balanced	totems	3	2	6	6	2	14.0	14.0	5	5	1	1	ok
var_balanced	totems	3	2	7	6	5	17.4	17.4	5	5	1	1	ok
var_balanced	totems	3	2	8	6	6	33.0	33.0	5	5	1	1	ok
var_balanced	totems	3	2	9	6	1	12.2	12.2	5	5	1	1	ok
var_balanced	totems	3	2	10	6	6	18.6	18.6	5	5	1	1	ok
var_balanced	totems	3	2	11	6	2	20.0	20.0	5	5	1	1	ok
var_balanced	totems	3	2	12	6	3	7.6	7.6	5	5	1	1	ok
var_balanced	totems	3	2	13	6	1	12.2	12.2	5	5	1	1	ok
var_balanced	totems	3	2	14	6	2	5.6	5.6	5	5	1	1	ok
var_balanced	totems	3	2	15	6	6	17.4	17.4	5	5	1	1	ok
var_balanced	totems	3	2	16	6	1	13.4	13.4	5	5	1	1	ok
var_balanced	totems	3	2	17	6	6	5.6	5.6	5	5	1	1	ok
var_balanced	totems	3	2	18	6	6	26.4	26.4	5	5	1	1	ok
var_balanced	totems	3	2	19	6	2	6.4	6.4	5	5	1	1	ok
var_balanced	totems	3	2	20	6	2	12.2	12.2	5	5	1	1	ok
var_balanced	totems	3	2	21	6	2	26.4	26.4	5	5	1	1	ok
var_balanced	totems	3	2	22	6	3	20.0	20.0	5	5	1	1	ok
var_balanced	totems	3	2	23	6	5	6.4	6.4	5	5	1	1	ok
var_balanced	totems	3	2	24	6	3	13.4	13.4	5	5	1	1	ok
var_balanced	totems	3	2	25	6	6	17.4	17.4	5	5	1	1	ok
var_balanced	totems	3	2	26	6	3	5.6	5.6	5	5	1	1	ok
var_balanced	totems	3	2	27	6	1	18.6	18.6	5	5	1	1	ok
var_balanced	totems	3	2	28	6	5	22.0	22.0	5	5	1	1	ok
var_balanced	totems	3	2	29	6	6	5.6	5.6	5	5	1	1	ok
var_balanced	totems	3	2	30	6	5	26.4	26.4	5	5	1	1	ok
var_balanced	totems	3	2	31	6	6	4.4	4.4	5	5	1	1	ok
var_balanced	totems	3	2	32	6	1	5.6	5.6	5	5	1	1	ok
var_balanced	totems	3	2	33	6	6	25.2	25.2	5	5	1	1	ok
var_balanced	totems	3	2	34	6	4	16.8	16.8	5	5	1	1	ok
var_balanced	totems	3	2	35	6	5	6.4	6.4	5	5	1	1	ok
var_balanced	totems	3	2	36	6	2	12.2	12.2	5	5	1	1	ok
var_balanced	totems	3	2	37	6	4	12.2	12.2	5	5	1	1	ok
var_balanced	totems	3	2	38	6	4	5.6	5.6	5	5	1	1	ok
var_balanced	totems	3	2	39	6	6	24.6	24.6	5	5	1	1	ok
var_balanced	totems	3	2	40	6	3	4.4	4.4	5	5	1	1	ok
var_balanced	totems	3	2	41	6	2	13.4	13.4	5	5	1	1	ok
var_balanced	totems	3	2	42	6	2	24.6	24.6	5	5	1	1	ok
var_balanced	totems	3	2	43	6	5	16.8	16.8	5	5	1	1	ok
var_balanced	totems	3	2	44	6	6	5.6	5.6	5	5	1	1	ok
var_balanced	totems	3	2	45	6	3	18.6	18.6	5	5	1	1	ok
var_balanced	totems	3	2	46	6	3	4.4	4.4	5	5	1	1	ok
var_balanced	totems	3	2	47	6	6	17.4	17.4	5	5	1	1	ok
var_balanced	totems	3	2	48	6	6	18.6	18.6	5	5	1	1	ok
var_balanced	totems	3	2	49	6	2	17.4	17.4	5	5	1	1	ok
var_balanced	totems	3	2	50	6	6	4.4	4.4	5	5	1	1	ok
var_balanced	totems	3	2	51	6	4	6.4	6.4	5	5	1	1	ok
var_balanced	totems	3	2	52	6	2	14.2	14.2	5	5	1	1	ok
var_balanced	totems	3	2	53	6	5	16.8	16.8	5	5	1	1	ok
var_balanced	totems	3	2	54	6	2	18.6	18.6	5	5	1	1	ok
var_balanced	totems	3	2	55	6	6	25.2	25.2	5	5	1	1	ok
var_balanced	totems	3	2	56	6	3	5.6	5.6	5	5	1	1	ok
var_balanced	totems	3	2	57	6	4	5.6	5.6	5	5	1	1	ok
var_balanced	totems	3	2	58	6	3	17.4	17.4	5	5	1	1	ok
var_balanced	totems	3	2	59	6	6	18.6	18.6	5	5	1	1	ok
var_balanced	totems	3	2	60	6	6	7.6	7.6	5	5	1	1	ok
var_balanced	totems	3	2	61	6	3	5.6	5.6	5	5	1	1	ok
var_balanced	totems	3	3	0	6	6	13.4	13.4	5	5	1	1	ok
var_balanced	totems	3	3	1	6	3	15.0	15.0	5	5	1	1	ok
var_balanced	totems	3	3	2	6	1	6.8	6.8	5	5	1	1	ok
var_balanced	totems	3	3	3	6	1	6.8	6.8	5	5	1	1	ok
var_balanced	totems	3	3	4	6	5	19.8	19.8	5	5	1	1	ok
var_balanced	totems	3	3	5	6	5	20.6	20.6	5	5	1	1	ok
var_balanced	totems	3	3	6	6	2	19.8	19.8	5	5	1	1	ok
var_balanced	totems	3	3	7	6	5	15.4	15.4	5	5	1	1	ok
var_balanced	totems	3	3	8	6	2	19.2	19.2	5	5	1	1	ok
var_balanced	totems	3	3	9	6	6	20.6	20.6	5	5	1	1	ok
var_balanced	totems	3	3	10	6	1	25.8	25.8	5	5	1	1	ok
var_balanced	totems	3	3	11	6	6	20.6	20.6	5	5	1	1	ok
var_balanced	totems	3	3	12	6	6	19.8	19.8	5	5	1	1	ok
var_balanced	totems	3	3	13	6	6	8.0	8.0	5	5	1	1	ok
var_balanced	totems	3	3	14	6	4	13.2	13.2	5	5	1	1	ok
var_balanced	totems	3	3	15	6	6	33.6	33.6	5	5	1	1	ok
var_balanced	totems	3	3	16	6	1	14.6	14.6	5	5	1	1	ok
var_balanced	totems	3	3	17	6	5	21.8	21.8	5	5	1	1	ok
var_balanced	totems	3	3	18	6	2	18.0	18.0	5	5	1	1	ok
var_balanced	totems	3	3	19	6	2	15.4	15.4	5	5	1	1	ok
var_balanced	totems	3	3	20	6	1	20.2	20.2	5	5	1	1	ok
var_balanced	totems	3	3	21	6	6	18.0	18.0	5	5	1	1	ok
var_balanced	totems	3	3	22	6	3	21.2	21.2	5	5	1	1	ok
var_balanced	totems	3	3	23	6	1	34.0	34.0	5	5	1	1	ok
var_balanced	totems	3	3	24	6	1	12.8	12.8	5	5	1	1	ok
var_balanced	totems	3	3	25	6	5	14.8	14.8	5	5	1	1	ok
var_balanced	totems	3	3	26	6	4	14.6	14.6	5	5	1	1	ok
var_balanced	totems	3	3	27	6	5	26.2	26.2	5	5	1	1	ok
var_balanced	totems	3	3	28	6	6	18.6	18.6	5	5	1	1	ok
var_balanced	totems	3	3	29	6	6	14.2	14.2	5	5	1	1	ok
var_balanced	totems	3	3	30	6	2	14.8	14.8	5	5	1	1	ok
var_balanced	totems	3	3	31	6	5	14.0	14.0	5	5	1	1	ok
var_balanced	totems	3	3	32	6	4	28.4	28.4	5	5	1	1	ok
var_balanced	totems	3	3	33	6	3	7.6	7.6	5	5	1	1	ok
var_balanced	totems	3	3	34	6	2	15.0	15.0	5	5	1	1	ok
var_balanced	totems	3	3	35	6	2	27.6	27.6	5	5	1	1	ok
var_balanced	totems	3	3	36	6	6	13.0	13.0	5	5	1	1	ok
var_balanced	totems	3	3	37	6	2	20.6	20.6	5	5	1	1	ok
var_balanced	totems	3	3	38	6	6	22.4	22.4	5	5	1	1	ok
var_balanced	totems	3	3	39	6	1	33.6	33.6	5	5	1	1	ok
var_balanced	totems	3	3	40	6	6	6.8	6.8	5	5	1	1	ok
var_balanced	totems	3	3	41	6	2	8.0	8.0	5	5	1	1	ok
var_balanced	totems	3	3	42	6	3	16.6	16.6	5	5	1	1	ok
var_balanced	totems	3	3	43	6	6	20.4	20.4	5	5	1	1	ok
var_balanced	totems	3	3	44	6	2	14.2	14.2	5	5	1	1	ok
var_balanced	totems	3	3	45	6	3	27.6	27.6	5	5	1	1	ok
var_balanced	totems	3	3	46	6	6	21.0	21.0	5	5	1	1	ok
var_balanced	totems	3	3	47	6	5	16.6	16.6	5	5	1	1	ok
var_balanced	totems	3	3	48	6	5	8.8	8.8	5	5	1	1	ok
var_balanced	totems	3	3	49	6	3	15.4	15.4	5	5	1	1	ok
var_balanced	totems	3	3	50	6	4	13.0	13.0	5	5	1	1	ok
var_balanced	totems	3	3	51	6	1	10.0	10.0	5	5	1	1	ok
var_balanced	totems	3	3	52	6	6	8.8	8.8	5	5	1	1	ok
var_balanced	totems	3	3	53	6	2	19.2	19.2	5	5	1	1	ok
var_balanced	totems	3	3	54	6	3	19.8	19.8	5	5	1	1	ok
var_balanced	totems	3	3	55	6	1	25.4	25.4	5	5	1	1	ok
var_balanced	totems	3	3	56	6	1	21.8	21.8	5	5	1	1	ok
var_balanced	totems	3	3	57	6	1	14.6	14.6	5	5	1	1	ok
var_balanced	totems	3	3	58	6	1	15.4	15.4	5	5	1	1	ok
var_balanced	totems	3	3	59	6	4	25.8	25.8	5	5	1	1	ok
var_balanced	totems	3	3	60	6	1	7.6	7.6	5	5	1	1	ok
var_balanced	totems	3	3	61	6	6	6.8	6.8	5	5	1	1	ok
var_balanced	totems	3	4	0	6	1	15.4	15.4	5	5	1	1	ok
var_balanced	totems	3	4	1	6	1	34.8	34.8	5	5	1	1	ok
var_balanced	totems	3	4	2	6	1	23.4	23.4	5	5	1	1	ok
var_balanced	totems	3	4	3	6	5	17.0	17.0	5	5	1	1	ok
var_balanced	totems	3	4	4	6	6	34.8	34.8	5	5	1	1	ok
var_balanced	totems	3	4	5	6	6	15.8	15.8	5	5	1	1	ok
var_balanced	totems	3	4	6	6	5	34.8	34.8	5	5	1	1	ok
var_balanced	totems	3	4	7	6	1	24.4	24.4	5	5	1	1	ok
var_balanced	totems	3	4	8	6	6	20.4	20.4	5	5	1	1	ok
var_balanced	totems	3	4	9	6	5	23.6	23.6	5	5	1	1	ok
var_balanced	totems	3	4	10	6	2	16.6	16.6	5	5	1	1	ok
var_balanced	totems	3	4	11	6	6	22.0	22.0	5	5	1	1	ok
var_balanced	totems	3	4	12	6	2	28.6	28.6	5	5	1	1	ok
var_balanced	totems	3	4	13	6	3	22.4	22.4	5	5	1	1	ok
var_balanced	totems	3	4	14	6	2	23.2	23.2	5	5	1	1	ok
var_balanced	totems	3	4	15	6	5	24.0	24.0	5	5	1	1	ok
var_balanced	totems	3	4	16	6	2	15.2	15.2	5	5	1	1	ok
var_balanced	totems	3	4	17	6	2	15.2	15.2	5	5	1	1	ok
var_balanced	totems	3	4	18	6	4	28.0	28.0	5	5	1	1	ok
var_balanced	totems	3	4	19	6	3	26.4	26.4	5	5	1	1	ok
var_balanced	totems	3	4	20	6	1	15.8	15.8	5	5	1	1	ok
var_balanced	totems	3	4	21	6	4	20.4	20.4	5	5	1	1	ok
var_balanced	totems	3	4	22	6	5	23.2	23.2	5	5	1	1	ok
var_balanced	totems	3	4	23	6	6	28.4	28.4	5	5	1	1	ok
var_balanced	totems	3	4	24	6	4	17.0	17.0	5	5	1	1	ok
var_balanced	totems	3	4	25	6	1	34.8	34.8	5	5	1	1	ok
var_balanced	totems	3	4	26	6	3	23.0	23.0	5	5	1	1	ok
var_balanced	totems	3	4	27	6	5	10.0	10.0	5	5	1	1	ok
var_balanced	totems	3	4	28	6	1	16.6	16.6	5	5	1	1	ok
var_balanced	totems	3	4	29	6	1	9.2	9.2	5	5	1	1	ok
var_balanced	totems	3	4	30	6	5	16.2	16.2	5	5	1	1	ok
var_balanced	totems	3	4	31	6	3	15.2	15.2	5	5	1	1	ok
var_balanced	totems	3	4	32	6	4	21.4	21.4	5	5	1	1	ok
var_balanced	totems	3	4	33	6	5	16.6	16.6	5	5	1	1	ok
var_balanced	totems	3	4	34	6	3	16.6	16.6	5	5	1	1	ok
var_balanced	totems	3	4	35	6	6	16.6	16.6	5	5	1	1	ok
var_balanced	totems	3	4	36	6	3	23.6	23.6	5	5	1	1	ok
var_balanced	totems	3	4	37	6	2	9.2	9.2	5	5	1	1	ok
var_balanced	totems	3	4	38	6	5	15.8	15.8	5	5	1	1	ok
var_balanced	totems	3	4	39	6	2	35.0	35.0	5	5	1	1	ok
var_balanced	totems	3	4	40	6	2	16.8	16.8	5	5	1	1	ok
var_balanced	totems	3	4	41	6	6	15.8	15.8	5	5	1	1	ok
var_balanced	totems	3	4	42	6	4	34.8	34.8	5	5	1	1	ok
var_balanced	totems	3	4	43	6	1	34.8	34.8	5	5	1	1	ok
var_balanced	totems	3	4	44	6	2	15.8	15.8	5	5	1	1	ok
var_balanced	totems	3	4	45	6	4	17.8	17.8	5	5	1	1	ok
var_balanced	totems	3	4	46	6	4	22.0	22.0	5	5	1	1	ok
var_balanced	totems	3	4	47	6	4	24.0	24.0	5	5	1	1	ok
var_balanced	totems	3	4	48	6	2	10.0	10.0	5	5	1	1	ok
var_balanced	totems	3	4	49	6	2	35.0	35.0	5	5	1	1	ok
var_balanced	totems	3	4	50	6	2	15.8	15.8	5	5	1	1	ok
var_balanced	totems	3	4	51	6	5	11.2	11.2	5	5	1	1	ok
var_balanced	totems	3	4	52	6	1	10.0	10.0	5	5	1	1	ok
var_balanced	totems	3	4	53	6	4	27.8	27.8	5	5	1	1	ok
var_balanced	totems	3	4	54	6	1	22.2	22.2	5	5	1	1	ok
var_balanced	totems	3	4	55	6	3	26.6	26.6	5	5	1	1	ok
var_balanced	totems	3	4	56	6	3	17.0	17.0	5	5	1	1	ok
var_balanced	totems	3	4	57	6	5	23.4	23.4	5	5	1	1	ok
var_balanced	totems	3	4	58	6	1	27.2	27.2	5	5	1	1	ok
var_balanced	totems	3	4	59	6	2	20.4	20.4	5	5	1	1	ok
var_balanced	totems	3	4	60	6	1	10.0	10.0	5	5	1	1	ok
var_balanced	totems	3	4	61	6	1	23.0	23.0	5	5	1	1	ok
var_balanced	totems	3	4	62	6	5	29.6	29.6	5	5	1	1	ok
var_balanced	totems	3	4	63	6	4	21.4	21.4	5	5	1	1	ok
var_balanced	totems	3	4	64	6	5	21.4	21.4	5	5	1	1	ok
var_balanced	totems	3	4	65	6	2	27.2	27.2	5	5	1	1	ok
var_balanced	totems	3	4	66	6	6	9.2	9.2	5	5	1	1	ok
var_balanced	totems	3	4	67	6	4	29.8	29.8	5	5	1	1	ok
var_balanced	totems	3	4	68	6	3	16.2	16.2	5	5	1	1	ok
var_balanced	totems	3	4	69	6	6	27.2	27.2	5	5	1	1	ok
var_balanced	totems	3	4	70	6	5	21.6	21.6	5	5	1	1	ok
var_balanced	totems	3	4	71	6	3	21.6	21.6	5	5	1	1	ok
var_balanced	totems	3	4	72	6	4	30.0	30.0	5	5	1	1	ok
var_balanced	totems	3	4	73	6	6	35.0	35.0	5	5	1	1	ok
var_balanced	totems	3	4	74	6	5	20.4	20.4	5	5	1	1	ok
var_balanced	totems	3	4	75	6	6	34.4	34.4	5	5	1	1	ok
var_balanced	totems	3	4	76	6	6	26.6	26.6	5	5	1	1	ok
var_balanced	totems	3	4	77	6	2	22.4	22.4	5	5	1	1	ok
var_balanced	totems	3	4	78	6	1	35.0	35.0	5	5	1	1	ok
var_balanced	totems	3	4	79	6	2	26.8	26.8	5	5	1	1	ok
var_balanced	totems	3	4	80	6	1	29.6	29.6	5	5	1	1	ok
var_balanced	totems	3	4	81	6	2	23.0	23.0	5	5	1	1	ok
var_balanced	totems	3	4	82	6	6	15.8	15.8	5	5	1	1	ok
var_balanced	totems	3	4	83	6	6	27.6	27.6	5	5	1	1	ok
var_balanced	totems	3	4	84	6	1	22.2	22.2	5	5	1	1	ok
var_balanced	totems	3	4	85	6	6	10.4	10.4	5	5	1	1	ok
var_balanced	totems	3	4	86	6	5	21.4	21.4	5	5	1	1	ok
var_balanced	totems	3	4	87	6	2	9.2	9.2	5	5	1	1	ok
var_balanced	totems	3	4	88	6	2	21.4	21.4	5	5	1	1	ok
var_balanced	totems	3	4	89	6	1	20.4	20.4	5	5	1	1	ok
var_balanced	totems	3	4	90	6	1	22.0	22.0	5	5	1	1	ok
var_balanced	totems	3	4	91	6	5	9.2	9.2	5	5	1	1	ok
var_balanced	totems	3	4	92	6	4	15.8	15.8	5	5	1	1	ok
var_balanced	totems	3	4	93	6	6	30.0	30.0	5	5	1	1	ok
var_balanced	totems	3	4	94	6	4	22.2	22.2	5	5	1	1	ok
var_balanced	totems	3	4	95	6	3	15.4	15.4	5	5	1	1	ok
var_balanced	totems	3	4	96	6	2	23.6	23.6	5	5	1	1	ok
var_balanced	totems	3	4	97	6	4	21.4	21.4	5	5	1	1	ok
var_balanced	totems	3	4	98	6	5	27.2	27.2	5	5	1	1	ok
var_balanced	totems	3	4	99	6	5	23.6	23.6	5	5	1	1	ok
var_balanced	totems	3	4	100	6	4	17.6	17.6	5	5	1	1	ok
var_balanced	totems	3	4	101	6	1	9.2	9.2	5	5	1	1	ok
var_balanced	totems	3	4	102	6	1	28.6	28.6	5	5	1	1	ok
var_balanced	totems	3	4	103	6	5	15.6	15.6	5	5	1	1	ok
var_balanced	totems	3	4	104	6	4	10.4	10.4	5	5	1	1	ok
var_balanced	totems	3	4	105	6	3	29.8	29.8	5	5	1	1	ok
var_balanced	totems	3	4	106	6	1	27.6	27.6	5	5	1	1	ok
var_balanced	totems	3	4	107	6	4	23.2	23.2	5	5	1	1	ok
var_balanced	totems	3	4	108	6	4	23.6	23.6	5	5	1	1	ok
var_balanced	totems	3	4	109	6	1	34.4	34.4	5	5	1	1	ok
var_balanced	totems	3	4	110	6	6	23.6	23.6	5	5	1	1	ok
var_balanced	totems	3	4	111	6	3	26.8	26.8	5	5	1	1	ok
var_balanced	totems	3	4	112	6	4	21.2	21.2	5	5	1	1	ok
var_balanced	totems	3	4	113	6	3	10.4	10.4	5	5	1	1	ok
var_balanced	totems	3	4	114	6	1	21.8	21.8	5	5	1	1	ok
var_balanced	totems	3	4	115	6	2	10.0	10.0	5	5	1	1	ok
var_balanced	totems	3	4	116	6	2	22.4	22.4	5	5	1	1	ok
var_balanced	totems	3	4	117	6	1	23.0	23.0	5	5	1	1	ok
var_balanced	totems	3	4	118	6	2	34.4	34.4	5	5	1	1	ok
var_balanced	totems	3	4	119	6	1	23.6	23.6	5	5	1	1	ok
var_balanced	totems	3	4	120	6	2	21.0	21.0	5	5	1	1	ok
var_balanced	totems	3	4	121	6	1	9.2	9.2	5	5	1	1	ok
var_balanced	totems	3	4	122	6	5	15.2	15.2	5	5	1	1	ok
var_balanced	totems	3	4	123	6	3	27.0	27.0	5	5	1	1	ok
var_balanced	totems	3	4	124	6	6	15.2	15.2	5	5	1	1	ok
var_balanced	totems	3	5	0	6	2	17.6	17.6	5	5	1	1	ok
var_balanced	totems	3	5	1	6	3	35.8	35.8	5	5	1	1	ok
var_balanced	totems	3	5	2	6	3	11.6	11.6	5	5	1	1	ok
var_balanced	totems	3	5	3	6	3	18.2	18.2	5	5	1	1	ok
var_balanced	totems	3	5	4	6	6	35.2	35.2	5	5	1	1	ok
var_balanced	totems	3	5	5	6	3	31.0	31.0	5	5	1	1	ok
var_balanced	totems	3	5	6	6	2	18.6	18.6	5	5	1	1	ok
var_balanced	totems	3	5	7	6	6	25.2	25.2	5	5	1	1	ok
var_balanced	totems	3	5	8	6	1	35.2	35.2	5	5	1	1	ok
var_balanced	totems	3	5	9	6	6	30.6	30.6	5	5	1	1	ok
var_balanced	totems	3	5	10	6	3	35.2	35.2	5	5	1	1	ok
var_balanced	totems	3	5	11	6	6	30.2	30.2	5	5	1	1	ok
var_balanced	totems	3	5	12	6	4	35.8	35.8	5	5	1	1	ok
var_balanced	totems	3	5	13	6	6	30.4	30.4	5	5	1	1	ok
var_balanced	totems	3	5	14	6	4	24.2	24.2	5	5	1	1	ok
var_balanced	totems	3	5	15	6	3	36.0	36.0	5	5	1	1	ok
var_balanced	totems	3	5	16	6	5	18.2	18.2	5	5	1	1	ok
var_balanced	totems	3	5	17	6	4	24.0	24.0	5	5	1	1	ok
var_balanced	totems	3	5	18	6	5	22.8	22.8	5	5	1	1	ok
var_balanced	totems	3	5	19	6	4	25.0	25.0	5	5	1	1	ok
var_balanced	totems	3	5	20	6	5	18.2	18.2	5	5	1	1	ok
var_balanced	totems	3	5	21	6	2	29.0	29.0	5	5	1	1	ok
var_balanced	totems	3	5	22	6	3	31.0	31.0	5	5	1	1	ok
var_balanced	totems	3	5	23	6	2	29.0	29.0	5	5	1	1	ok
var_balanced	totems	3	5	24	6	5	17.8	17.8	5	5	1	1	ok
var_balanced	totems	3	5	25	6	1	18.6	18.6	5	5	1	1	ok
var_balanced	totems	3	5	26	6	1	24.8	24.8	5	5	1	1	ok
var_balanced	totems	3	5	27	6	4	18.8	18.8	5	5	1	1	ok
var_balanced	totems	3	5	28	6	6	18.8	18.8	5	5	1	1	ok
var_balanced	totems	3	5	29	6	5	24.4	24.4	5	5	1	1	ok
var_balanced	totems	3	5	30	6	4	35.2	35.2	5	5	1	1	ok
var_balanced	totems	3	5	31	6	6	30.4	30.4	5	5	1	1	ok
var_balanced	totems	3	5	32	6	2	30.8	30.8	5	5	1	1	ok
var_balanced	totems	3	5	33	6	6	29.4	29.4	5	5	1	1	ok
var_balanced	totems	3	5	34	6	2	12.4	12.4	5	5	1	1	ok
var_balanced	totems	3	5	35	6	2	18.6	18.6	5	5	1	1	ok
var_balanced	totems	3	5	36	6	4	24.4	24.4	5	5	1	1	ok
var_balanced	totems	3	5	37	6	4	17.8	17.8	5	5	1	1	ok
var_balanced	totems	3	5	38	6	2	18.0	18.0	5	5	1	1	ok
var_balanced	totems	3	5	39	6	3	35.2	35.2	5	5	1	1	ok
var_balanced	totems	3	5	40	6	2	11.6	11.6	5	5	1	1	ok
var_balanced	totems	3	5	41	6	5	24.2	24.2	5	5	1	1	ok
var_balanced	totems	3	5	42	6	3	18.6	18.6	5	5	1	1	ok
var_balanced	totems	3	5	43	6	1	35.6	35.6	5	5	1	1	ok
var_balanced	totems	3	5	44	6	4	24.2	24.2	5	5	1	1	ok
var_balanced	totems	3	5	45	6	1	25.2	25.2	5	5	1	1	ok
var_balanced	totems	3	5	46	6	5	24.4	24.4	5	5	1	1	ok
var_balanced	totems	3	5	47	6	4	18.6	18.6	5	5	1	1	ok
var_balanced	totems	3	5	48	6	1	12.4	12.4	5	5	1	1	ok
var_balanced	totems	3	5	49	6	1	18.8	18.8	5	5	1	1	ok
var_balanced	totems	3	5	50	6	1	31.0	31.0	5	5	1	1	ok
var_balanced	totems	3	5	51	6	4	22.8	22.8	5	5	1	1	ok
var_balanced	totems	3	5	52	6	1	23.4	23.4	5	5	1	1	ok
var_balanced	totems	3	5	53	6	3	29.8	29.8	5	5	1	1	ok
var_balanced	totems	3	5	54	6	4	30.0	30.0	5	5	1	1	ok
var_balanced	totems	3	5	55	6	3	35.4	35.4	5	5	1	1	ok
var_balanced	totems	3	5	56	6	6	23.8	23.8	5	5	1	1	ok
var_balanced	totems	3	5	57	6	1	30.6	30.6	5	5	1	1	ok
var_balanced	totems	3	5	58	6	1	30.0	30.0	5	5	1	1	ok
var_balanced	totems	3	5	59	6	5	29.2	29.2	5	5	1	1	ok
var_balanced	totems	3	5	60	6	4	12.4	12.4	5	5	1	1	ok
var_balanced	totems	3	5	61	6	5	24.4	24.4	5	5	1	1	ok
var_balanced	totems	3	5	62	6	4	24.4	24.4	5	5	1	1	ok
var_balanced	totems	3	5	63	6	6	30.4	30.4	5	5	1	1	ok
var_balanced	totems	3	5	64	6	3	24.2	24.2	5	5	1	1	ok
var_balanced	totems	3	5	65	6	1	25.2	25.2	5	5	1	1	ok
var_balanced	totems	3	5	66	6	6	29.8	29.8	5	5	1	1	ok
var_balanced	totems	3	5	67	6	5	31.2	31.2	5	5	1	1	ok
var_balanced	totems	3	5	68	6	6	19.0	19.0	5	5	1	1	ok
var_balanced	totems	3	5	69	6	2	19.0	19.0	5	5	1	1	ok
var_balanced	totems	3	5	70	6	5	23.8	23.8	5	5	1	1	ok
var_balanced	totems	3	5	71	6	3	30.0	30.0	5	5	1	1	ok
var_balanced	totems	3	5	72	6	3	30.6	30.6	5	5	1	1	ok
var_balanced	totems	3	5	73	6	4	25.0	25.0	5	5	1	1	ok
var_balanced	totems	3	5	74	6	1	29.2	29.2	5	5	1	1	ok
var_balanced	totems	3	5	75	6	1	19.0	19.0	5	5	1	1	ok
var_balanced	totems	3	5	76	6	6	29.4	29.4	5	5	1	1	ok
var_balanced	totems	3	5	77	6	3	30.0	30.0	5	5	1	1	ok
var_balanced	totems	3	5	78	6	4	18.6	18.6	5	5	1	1	ok
var_balanced	totems	3	5	79	6	4	24.8	24.8	5	5	1	1	ok
var_balanced	totems	3	5	80	6	6	30.2	30.2	5	5	1	1	ok
var_balanced	totems	3	5	81	6	2	24.0	24.0	5	5	1	1	ok
var_balanced	totems	3	5	82	6	2	24.0	24.0	5	5	1	1	ok
var_balanced	totems	3	5	83	6	1	36.0	36.0	5	5	1	1	ok
var_balanced	totems	3	5	84	6	5	29.4	29.4	5	5	1	1	ok
var_balanced	totems	3	5	85	6	2	17.6	17.6	5	5	1	1	ok
var_balanced	totems	3	5	86	6	5	17.8	17.8	5	5	1	1	ok
var_balanced	totems	3	5	87	6	2	17.8	17.8	5	5	1	1	ok
var_balanced	totems	3	5	88	6	6	17.6	17.6	5	5	1	1	ok
var_balanced	totems	3	5	89	6	2	12.4	12.4	5	5	1	1	ok
var_balanced	totems	3	5	90	6	4	18.2	18.2	5	5	1	1	ok
var_balanced	totems	3	5	91	6	4	24.0	24.0	5	5	1	1	ok
var_balanced	totems	3	5	92	6	3	30.8	30.8	5	5	1	1	ok
